시도명,시군구명,읍면동명,도로명주소,위도,경도,주택유형,구조유형,건축연도,빈집등급,데이터 기준일
충청북도,충주시,성내동,"충청북도 충주시 성내길 8-2, (성내동)",36.97257202,127.9351763,단독,일반목구조,1945,3등급,2025-06-30
충청북도,충주시,성내동,"충청북도 충주시 성내길 14-5, (성내동)",36.97215777,127.9357269,단독,일반목구조,1945,1등급,2025-06-30
충청북도,충주시,성내동,"충청북도 충주시 중앙로 121-1, (성내동)",36.97150952,127.9368506,그 외,벽돌구조,1970,1등급,2025-06-30
충청북도,충주시,성내동,"충청북도 충주시 형설로 175-2, (성내동)",36.96971665,127.9377393,단독,일반목구조,1945,2등급,2025-06-30
충청북도,충주시,성남동,"충청북도 충주시 성남5길 26-8, (성남동)",36.96793234,127.937752,단독,일반목구조,1935,2등급,2025-06-30
충청북도,충주시,성남동,"충청북도 충주시 성남5길 24-2, (성남동)",36.96800437,127.9376284,단독,벽돌구조,1967,1등급,2025-06-30
충청북도,충주시,성남동,"충청북도 충주시 성남4길 8-5, (성남동)",36.96790524,127.9376284,단독,경량철골구조,1990,1등급,2025-06-30
충청북도,충주시,성남동,"충청북도 충주시 용정2길 29-1, (성남동)",36.96741825,127.9369325,단독,일반목구조,1938,3등급,2025-06-30
충청북도,충주시,성남동,"충청북도 충주시 용정2길 25-10, (성남동)",36.96768833,127.9364157,단독,일반목구조,1940,2등급,2025-06-30
충청북도,충주시,성남동,"충청북도 충주시 성남5길 6-11, (성남동)",36.96780517,127.9358316,단독,일반목구조,1930,1등급,2025-06-30
충청북도,충주시,성남동,"충청북도 충주시 성남2길 7-10, (성남동)",36.96790368,127.9346635,단독,벽돌구조,1976,2등급,2025-06-30
충청북도,충주시,성남동,"충청북도 충주시 성남2길 7-12, (성남동)",36.96788556,127.9344838,단독,벽돌구조,1976,3등급,2025-06-30
충청북도,충주시,성남동,"충청북도 충주시 성남2길 7-11, (성남동)",36.96777742,127.9344839,단독,벽돌구조,1976,1등급,2025-06-30
충청북도,충주시,충인동,"충청북도 충주시 충인8길 25-1, (충인동)",36.9749579,127.9311533,단독,일반목구조,1945,3등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 만리산9길 62, (교현동)",36.97406309,127.9434753,그 외,벽돌구조,1981,1등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 갱고개로 38-9, (교현동)",36.97406178,127.9407123,단독,벽돌구조,1945,1등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 만리산2길 17-4, (교현동)",36.97178174,127.9405567,단독,벽돌구조,1973,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 갱고개로 23-1, (교현동)",36.97316894,127.9393427,단독,벽돌구조,1970,1등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 만리산6길 14-1, (교현동)",36.97145723,127.9403661,단독,벽돌구조,1974,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 만리산5길 2-1, (교현동)",36.97120476,127.9400855,단독,벽돌구조,1974,1등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 만리산1길 8, (교현동)",36.9715019,127.9395798,단독,벽돌구조,1970,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 교동6길 5, (교현동)",36.97201484,127.9381418,단독,벽돌구조,1973,1등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 교동6길 5-1, (교현동)",36.97207784,127.9379845,단독,벽돌구조,1974,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 동촌6길 13-1, (교현동)",36.96871738,127.9397841,단독,벽돌구조,1979,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 천변로 275-12, (교현동)",36.97252813,127.9374001,단독,벽돌구조,1976,1등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 천변로 237-11, (교현동)",36.97422982,127.9345234,단독,벽돌구조,1981,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 봉현로 279-10, (교현동)",36.97780773,127.9350147,단독,벽돌구조,1980,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 주봉3길 7-1, (교현동)",36.97878097,127.9349689,단독,벽돌구조,1945,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 교동11길 6-7, (교현동)",36.97570888,127.9366787,단독,벽돌구조,1975,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 야현4길 34-2, (교현동)",36.97807117,127.9390693,단독,벽돌구조,1973,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 월촌5길 6, (교현동)",36.97827152,127.9434048,단독,벽돌구조,1971,1등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 교현신촌1길 17, (교현동)",36.97962253,127.9418201,단독,벽돌구조,1965,3등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 교현신촌길 5-5, (교현동)",36.98041473,127.9401121,단독,벽돌구조,1972,1등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 교현신촌2길 7-1, (교현동)",36.97993744,127.9407864,단독,벽돌구조,1945,1등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 대흥3길 1-22, (교현동)",36.98005774,127.9297896,단독,벽돌구조,1955,3등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 예성9길 18, (교현동)",36.9768962,127.9325444,단독,벽돌구조,1967,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 예성4길 50-1, (교현동)",36.97552681,127.9332531,단독,벽돌구조,1966,3등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 예성7길 13-4, (교현동)",36.97710257,127.9309604,단독,벽돌구조,1970,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 봉현로 240, (교현동)",36.97730958,127.9304997,그 외,벽돌구조,1974,1등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 예성7길 7-1, (교현동)",36.9765889,127.9309384,단독,벽돌구조,1968,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 예성4길 19, (교현동)",36.97661547,127.9301297,단독,벽돌구조,1985,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 예성7길 3-1, (교현동)",36.97621023,127.9306355,그 외,벽돌구조,1988,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 예성8길 5, (교현동)",36.97645269,127.9291527,단독,벽돌구조,1975,1등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 예성6길 13-1, (교현동)",36.97740804,127.9293427,단독,벽돌구조,1974,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 예성3길 9, (교현동)",36.97691204,127.9287366,그 외,벽돌구조,1978,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 광명2길 10-15, (교현동)",36.97799388,127.9294882,그 외,벽돌구조,1971,1등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 대가미12길 24-1, (교현동)",36.97916414,127.927353,단독,벽돌구조,1978,1등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 대가미12길 26-2, (교현동)",36.97927241,127.9275663,단독,벽돌구조,1978,2등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 대가미9길 9-4, (교현동)",36.97968566,127.9254542,단독,벽돌구조,1977,1등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 대가미9길 30-1, (교현동)",36.97874062,127.9273983,단독,벽돌구조,1974,1등급,2025-06-30
충청북도,충주시,교현동,"충청북도 충주시 대가미12길 14, (교현동)",36.97828966,127.926781,단독,벽돌구조,1970,3등급,2025-06-30
충청북도,충주시,용산동,충청북도 충주시 용정1길 ,36.96716453,127.9343159,그 외,미상,,2등급,2025-06-30
충청북도,충주시,용산동,"충청북도 충주시 용정7길 25-1, (용산동)",36.96698531,127.9362029,단독,블록구조,1945,1등급,2025-06-30
충청북도,충주시,용산동,"충청북도 충주시 용정7길 25-1, (용산동)",36.96698531,127.9362029,단독,벽돌구조,1945,2등급,2025-06-30
충청북도,충주시,용산동,"충청북도 충주시 용정6길 6, (용산동)",36.96515594,127.9362268,그 외,미상,,3등급,2025-06-30
충청북도,충주시,용산동,"충청북도 충주시 금봉5길 23-6, (용산동)",36.96399638,127.9421124,단독,벽돌구조,1989,1등급,2025-06-30
충청북도,충주시,용산동,"충청북도 충주시 용산로 38-5, (용산동)",36.96461623,127.9381364,단독,일반목구조,1955,2등급,2025-06-30
충청북도,충주시,용산동,"충청북도 충주시 거룡6길 29-2, (용산동)",36.96426481,127.9382266,단독,벽돌구조,1971,2등급,2025-06-30
충청북도,충주시,용산동,"충청북도 충주시 거룡7길 9-1, (용산동)",36.96432664,127.9358008,그 외,미상,,2등급,2025-06-30
충청북도,충주시,용산동,"충청북도 충주시 거룡6길 4, (용산동)",36.9635694,127.9353297,단독,벽돌구조,1966,1등급,2025-06-30
충청북도,충주시,용산동,"충청북도 충주시 거룡5길 6-1, (용산동)",36.96310993,127.9355547,단독,블록구조,1985,1등급,2025-06-30
충청북도,충주시,용산동,"충청북도 충주시 거룡11길 4-1, (용산동)",36.96322867,127.9386317,단독,일반목구조,1961,3등급,2025-06-30
충청북도,충주시,용산동,"충청북도 충주시 거룡4길 31-1, (용산동)",36.96304844,127.9386318,단독,일반목구조,1967,2등급,2025-06-30
충청북도,충주시,용산동,"충청북도 충주시 거룡2길 48-14, (용산동)",36.96195788,127.9383519,그 외,미상,,2등급,2025-06-30
충청북도,충주시,호암동,"충청북도 충주시 관주앞길 31, (호암동)",36.94783492,127.9353203,단독,벽돌구조,1958,3등급,2025-06-30
충청북도,충주시,호암동,"충청북도 충주시 도장관주로 99, (호암동)",36.94794779,127.9277301,단독,블록구조,1975,2등급,2025-06-30
충청북도,충주시,호암동,"충청북도 충주시 사양재길 24, (호암동)",36.95962973,127.9179047,그 외,미상,,2등급,2025-06-30
충청북도,충주시,호암동,"충청북도 충주시 사양재길 22, (호암동)",36.95978312,127.9181852,단독,벽돌구조,1956,2등급,2025-06-30
충청북도,충주시,호암동,"충청북도 충주시 도장관주로 16, (호암동)",36.95203428,127.9200461,단독,경량철골구조,2003,1등급,2025-06-30
충청북도,충주시,호암동,"충청북도 충주시 도장관주로 74, (호암동)",36.94866709,127.9250348,그 외,미상,,2등급,2025-06-30
충청북도,충주시,직동,"충청북도 충주시 발티길 179, (직동)",36.94067485,127.9693996,그 외,미상,,1등급,2025-06-30
충청북도,충주시,직동,"충청북도 충주시 직동길 68-20, (직동)",36.94947066,127.9446607,단독,벽돌구조,1948,2등급,2025-06-30
충청북도,충주시,직동,"충청북도 충주시 직동길 68-18, (직동)",36.94924534,127.9446047,단독,일반목구조,1945,1등급,2025-06-30
충청북도,충주시,단월동,"충청북도 충주시 신대1길 51-22, (단월동)",36.94380481,127.8943441,그 외,미상,,2등급,2025-06-30
충청북도,충주시,풍동,"충청북도 충주시 상풍4길 16-8, (풍동)",36.93441978,127.9254638,단독,일반목구조,1939,3등급,2025-06-30
충청북도,충주시,풍동,"충청북도 충주시 상풍2길 21-5, (풍동)",36.93502602,127.9154946,단독,벽돌구조,1982,1등급,2025-06-30
충청북도,충주시,풍동,"충청북도 충주시 하풍3길 23, (풍동)",36.93548839,127.9069959,단독,벽돌구조,1946,3등급,2025-06-30
충청북도,충주시,풍동,"충청북도 충주시 풍동동막길 247, (풍동)",36.92495806,127.9012279,단독,철근콘크리트구조,2000,2등급,2025-06-30
충청북도,충주시,용관동,"충청북도 충주시 상용관3길 20-1, (용관동)",36.95773376,127.8812767,단독,일반목구조,1939,2등급,2025-06-30
충청북도,충주시,용관동,"충청북도 충주시 두담2길 13, (용관동)",36.95156424,127.8848792,단독,블록구조,1972,1등급,2025-06-30
충청북도,충주시,용관동,"충청북도 충주시 두담2길 23, (용관동)",36.95260057,127.8848664,단독,일반목구조,1972,3등급,2025-06-30
충청북도,충주시,용관동,"충청북도 충주시 창현로 1353, (용관동)",36.95253805,127.8854504,단독,블록구조,1972,2등급,2025-06-30
충청북도,충주시,용관동,"충청북도 충주시 두담4길 8, (용관동)",36.95176326,127.8856761,단독,블록구조,1970,2등급,2025-06-30
충청북도,충주시,용관동,"충청북도 충주시 두담1길 64, (용관동)",36.94910371,127.8845348,단독,벽돌구조,1952,2등급,2025-06-30
충청북도,충주시,달천동,"충청북도 충주시 달신2길 11, (달천동)",36.96650541,127.9052517,단독,블록구조,1972,2등급,2025-06-30
충청북도,충주시,달천동,"충청북도 충주시 벌터2길 53-4, (달천동)",36.96546482,127.9000084,단독,블록구조,1972,2등급,2025-06-30
충청북도,충주시,달천동,"충청북도 충주시 중원대로 3608-1, (달천동)",36.96577487,127.9045114,단독,벽돌구조,1972,1등급,2025-06-30
충청북도,충주시,달천동,"충청북도 충주시 달신5길 17-7, (달천동)",36.96293522,127.9033021,단독,일반목구조,1972,2등급,2025-06-30
충청북도,충주시,달천동,"충청북도 충주시 곤평2길 9, (달천동)",36.95630847,127.89947,단독,블록구조,1972,1등급,2025-06-30
충청북도,충주시,달천동,"충청북도 충주시 곤평2길 1, (달천동)",36.95603771,127.8989763,단독,일반목구조,1965,1등급,2025-06-30
충청북도,충주시,달천동,"충청북도 충주시 원달천1길 27-11, (달천동)",36.96057937,127.8986896,단독,블록구조,1972,2등급,2025-06-30
충청북도,충주시,달천동,"충청북도 충주시 원달천1길 27-8, (달천동)",36.96026392,127.8986339,단독,블록구조,1972,2등급,2025-06-30
충청북도,충주시,달천동,"충청북도 충주시 원달천3길 18, (달천동)",36.9603724,127.8990492,단독,블록구조,1972,3등급,2025-06-30
충청북도,충주시,달천동,"충청북도 충주시 벌터1길 23, (달천동)",36.96351453,127.895575,단독,블록구조,1972,3등급,2025-06-30
충청북도,충주시,달천동,"충청북도 충주시 송림길 130-1, (달천동)",36.95132718,127.8916166,단독,벽돌구조,1972,1등급,2025-06-30
충청북도,충주시,달천동,"충청북도 충주시 송림길 129-1, (달천동)",36.95151686,127.8920991,단독,일반목구조,1972,1등급,2025-06-30
충청북도,충주시,봉방동,"충청북도 충주시 무학1길 32, (봉방동)",36.97372154,127.9281331,단독,일반목구조,1950,2등급,2025-06-30
충청북도,충주시,봉방동,"충청북도 충주시 삼원로 117, (봉방동)",36.97636815,127.9235142,그 외,미상,,2등급,2025-06-30
충청북도,충주시,봉방동,"충청북도 충주시 봉방4길 41, (봉방동)",36.97461816,127.9208316,단독,블록구조,1965,2등급,2025-06-30
충청북도,충주시,봉방동,"충청북도 충주시 봉방4길 41-1, (봉방동)",36.97473521,127.9206854,그 외,미상,,2등급,2025-06-30
충청북도,충주시,봉방동,"충청북도 충주시 봉방12길 4-1, (봉방동)",36.97452658,127.9186415,단독,기타조적구조,1930,1등급,2025-06-30
충청북도,충주시,봉방동,"충청북도 충주시 상방13길 7-3, (봉방동)",36.97257734,127.9147012,단독,블록구조,1973,3등급,2025-06-30
충청북도,충주시,봉방동,"충청북도 충주시 상방13길 7-3, (봉방동)",36.97257734,127.9147012,단독,블록구조,1973,2등급,2025-06-30
충청북도,충주시,봉방동,"충청북도 충주시 하방1길 47-2, (봉방동)",36.97638397,127.9074861,단독,블록구조,1972,2등급,2025-06-30
충청북도,충주시,칠금동,"충청북도 충주시 금대1길 2, (칠금동)",36.98577035,127.902667,단독,블록구조,1972,1등급,2025-06-30
충청북도,충주시,칠금동,"충청북도 충주시 탄금대로 302, (칠금동)",36.98584853,127.8991171,단독,경량철골구조,1995,1등급,2025-06-30
충청북도,충주시,칠금동,"충청북도 충주시 탄금대안길 9, (칠금동)",36.98636365,127.9008689,단독,벽돌구조,1949,3등급,2025-06-30
충청북도,충주시,연수동,"충청북도 충주시 금곡2길 12-4, (연수동)",36.99215034,127.9452148,단독,일반목구조,1952,1등급,2025-06-30
충청북도,충주시,연수동,"충청북도 충주시 금곡2길 9, (연수동)",36.99180782,127.9450465,그 외,미상,,2등급,2025-06-30
충청북도,충주시,목행동,"충청북도 충주시 서흥1길 20, (목행동)",37.0136162,127.9281299,그 외,벽돌구조,1983,2등급,2025-06-30
충청북도,충주시,목행동,"충청북도 충주시 서흥1길 17, (목행동)",37.01400357,127.9279161,그 외,미상,,2등급,2025-06-30
충청북도,충주시,목행동,"충청북도 충주시 서흥1길 45-1, (목행동)",37.01391505,127.9306469,단독,벽돌구조,1981,1등급,2025-06-30
충청북도,충주시,목행동,"충청북도 충주시 서흥1길 27-16, (목행동)",37.01419326,127.9286688,단독,벽돌구조,1960,3등급,2025-06-30
충청북도,충주시,목행동,"충청북도 충주시 서흥1길 27-14, (목행동)",37.01397694,127.9286016,단독,벽돌구조,1960,3등급,2025-06-30
충청북도,충주시,목행동,"충청북도 충주시 서흥1길 27-10, (목행동)",37.01396801,127.9287364,단독,벽돌구조,1961,3등급,2025-06-30
충청북도,충주시,목행동,"충청북도 충주시 서흥2길 13-8, (목행동)",37.01467235,127.9312193,단독,블록구조,1985,2등급,2025-06-30
충청북도,충주시,목행동,"충청북도 충주시 서흥2길 13-12, (목행동)",37.01441107,127.9313207,단독,벽돌구조,1960,2등급,2025-06-30
충청북도,충주시,목행동,"충청북도 충주시 서흥2길 5, (목행동)",37.01452834,127.9315341,단독,벽돌구조,1985,1등급,2025-06-30
충청북도,충주시,목행동,"충청북도 충주시 행정6길 23, (목행동)",37.01277361,127.9209163,단독,벽돌구조,1971,2등급,2025-06-30
충청북도,충주시,목행동,"충청북도 충주시 행정8길 48-1, (목행동)",37.01301681,127.9207475,단독,벽돌구조,2002,1등급,2025-06-30
충청북도,충주시,목행동,"충청북도 충주시 행정6길 14, (목행동)",37.01216018,127.9199505,단독,벽돌구조,1980,1등급,2025-06-30
충청북도,충주시,용탄동,"충청북도 충주시 사래실길 58-23, (용탄동)",37.01145197,127.9665407,단독,벽돌구조,1976,2등급,2025-06-30
충청북도,충주시,용탄동,"충청북도 충주시 절골길 175, (용탄동)",37.00227679,127.9619603,단독,벽돌구조,1900,3등급,2025-06-30
충청북도,충주시,종민동,"충청북도 충주시 충주호수로 1122, (종민동)",36.9809157,127.9944107,단독,경량철골구조,1991,1등급,2025-06-30
충청북도,충주시,종민동,"충청북도 충주시 충주호수로 1064-1, (종민동)",36.98568292,127.9958146,단독,경량철골구조,2002,1등급,2025-06-30
충청북도,충주시,종민동,"충청북도 충주시 충주호수로 1016-11, (종민동)",36.98922449,127.9949382,단독,벽돌구조,1984,1등급,2025-06-30
충청북도,충주시,종민동,"충청북도 충주시 종민텃골길 8-24, (종민동)",36.99924538,127.9928817,단독,벽돌구조,1986,3등급,2025-06-30
충청북도,충주시,종민동,"충청북도 충주시 종민1길 138, (종민동)",37.00569704,127.9845887,단독,벽돌구조,1985,2등급,2025-06-30
충청북도,충주시,종민동,"충청북도 충주시 종민2길 17, (종민동)",37.00967054,127.9799921,단독,벽돌구조,1985,2등급,2025-06-30
충청북도,충주시,종민동,"충청북도 충주시 종민2길 10-10, (종민동)",37.01084188,127.9789355,단독,경량철골구조,2011,1등급,2025-06-30
충청북도,충주시,안림동,"충청북도 충주시 약막3길 14, (안림동)",36.97496334,127.9651633,단독,블록구조,1984,2등급,2025-06-30
충청북도,충주시,안림동,"충청북도 충주시 약막길 49, (안림동)",36.97388221,127.9661409,단독,블록구조,1973,3등급,2025-06-30
충청북도,충주시,안림동,"충청북도 충주시 어림1길 15-1, (안림동)",36.97143592,127.9535292,단독,벽돌구조,1984,3등급,2025-06-30
충청북도,충주시,안림동,"충청북도 충주시 안심2길 15, (안림동)",36.97701506,127.9559745,단독,벽돌구조,1961,2등급,2025-06-30
충청북도,충주시,안림동,"충청북도 충주시 안심1길 107, (안림동)",36.97970181,127.9596573,그 외,미상,,2등급,2025-06-30
